Dict_of_clique_size_combinations:
(3, 2, 2) : 56882

Solution Time:
380.9038014411926

X_history_database:
(0, 0) : [13, 61, 74]
(0, 0, 0, 236) : [134, 179]
(0, 0, 0, 237) : [93, 94]
(0, 0, 1, 0) : [144, 181]
(0, 0, 1, 1) : [14, 106]
(0, 0, 1, 2) : [124, 147]
(0, 0, 1, 3) : [114, 129]
(0, 0, 1, 4) : [3, 4]
(0, 0, 1, 5) : [146, 158]
(0, 0, 1, 6) : [161, 162]
(0, 0, 1, 7) : [3, 174]
(0, 0, 1, 8) : [1, 180]
(0, 0, 1, 9) : [61, 129]
(0, 0, 1, 10) : [14, 99]
(0, 0, 1, 11) : [97, 98]
(0, 0, 1, 12) : [38, 85]
(0, 0, 1, 13) : [47, 127]
(0, 0, 1, 14) : [14, 21]
(0, 0, 1, 15) : [7, 21]
(0, 0, 1, 16) : [3, 22]
(0, 0, 1, 17) : [65, 70]
(0, 0, 1, 18) : [14, 190]
(0, 0, 1, 19) : [26, 27]
(0, 0, 1, 20) : [1, 2]
(0, 0, 1, 21) : [81, 82]
(0, 0, 1, 22) : [54, 55]
(0, 0, 1, 23) : [144, 162]
(0, 0, 1, 24) : [144, 148]
(0, 0, 1, 25) : [24, 144]
(0, 0, 1, 26) : [144, 145]
(0, 0, 1, 27) : [114, 144]
(0, 0, 1, 28) : [2, 114]
(0, 0, 1, 29) : [114, 118]
(0, 0, 1, 30) : [40, 148]
(0, 0, 1, 31) : [14, 45]
(0, 0, 1, 32) : [148, 161]
(0, 0, 1, 33) : [124, 148]
(0, 0, 1, 34) : [5, 45]
(0, 0, 1, 35) : [5, 23]
(0, 0, 1, 36) : [34, 146]
(0, 0, 1, 37) : [37, 45]
(0, 0, 1, 38) : [23, 32]
(0, 0, 1, 39) : [7, 8]
(0, 0, 1, 40) : [23, 179]
(0, 0, 1, 41) : [8, 19]
(0, 0, 1, 42) : [20, 61]
(0, 0, 1, 43) : [34, 159]
(0, 0, 1, 44) : [61, 177]
(0, 0, 1, 45) : [61, 62]
(0, 0, 1, 46) : [61, 111]
(0, 0, 1, 47) : [8, 71]
(0, 0, 1, 48) : [34, 35]
(0, 0, 1, 49) : [34, 204]
(0, 0, 1, 50) : [61, 203]
(0, 0, 1, 51) : [26, 99]
(0, 0, 1, 52) : [44, 99]
(0, 0, 1, 53) : [34, 127]
(0, 0, 1, 54) : [34, 80]
(0, 0, 1, 55) : [34, 79]
(0, 0, 1, 56) : [82, 120]
